ProbeID,GeneSymbol,TGFb_120_6,TGFb_15_3,TGFb_150_5,Control_30_3,TGFb_15_6,Control_90_3,Control_90_5,TGFb_150_6,TGFb_60_3,Control_180_6,none_180_3,Control_60_1,TGFb_90_5,Control_60_5,Control_30_5,TGFb_90_4,TGFb_150_3,TGFb_180_5,none_0_5,none_180_4,TGFb_30_3,Control_180_2,Control_15_4,Control_120_1,Control_15_1,TGFb_30_4,none_180_2,Control_150_2,Control_180_4,Control_120_6,TGFb_60_1,TGFb_60_2,TGFb_120_3,none_0_6,TGFb_90_2,Control_150_5,TGFb_180_1,Control_150_1,Control_60_2,TGFb_15_2,Control_90_4,TGFb_60_5,TGFb_120_5,Control_30_2,Control_180_3,TGFb_120_1,Control_30_1,none_0_1,TGFb_150_2,Control_120_5,TGFb_15_5,none_0_4,Control_120_2,none_180_5,Control_30_4,Control_60_4,Control_15_5,TGFb_30_1,TGFb_180_3,TGFb_90_1,Control_60_3,TGFb_180_6,Control_120_3,TGFb_180_2,none_0_3,Control_15_6,TGFb_15_4,Control_90_1,Control_90_2,TGFb_150_4,Control_150_4,TGFb_30_2,none_180_6,Control_90_6,TGFb_180_4,TGFb_120_4,TGFb_30_5,Control_150_3,Control_180_5,TGFb_120_2,Control_150_6,Control_15_3,TGFb_60_6,TGFb_15_1,Control_30_6,none_0_2,TGFb_90_6,Control_60_6,TGFb_60_4,TGFb_30_6,TGFb_150_1,Control_15_2,none_180_1,TGFb_90_3,Control_120_4,Control_180_1
11733762_a_at,ADAMTSL1,3.4190088906,3.3732351842,3.255871481,3.29876143,3.0723977847,3.3176430751,3.1672772201,2.9293317531,2.6617976641,3.0898904342,3.1584668341,3.1762361931,3.251016835,3.3962391012,3.1131467731,3.0777551959,2.9128537732,2.9764129589,3.3949848734,3.2294648673,2.7031670774,3.3221262291,2.9696942273,3.3024472697,2.867781421,3.0930513246,3.0635970867,3.2157916843,2.9462790414,3.2549262289,3.2858787276,3.0688609295,2.7639523799,3.1691814579,3.0983081627,3.0813153679,3.2976262418,3.077672042,3.1413787487,2.7995674122,2.9009830087,2.7776018827,3.3533965895,3.1568041774,3.1070259066,2.8647835146,2.9931832109,2.9425262271,2.729583078,3.0105489302,3.0371750271,2.9000148509,3.438748316,3.1948241332,3.0885750353,2.9802014097,3.1572174597,3.1344757473,2.6835368669,3.0814021516,3.0841004385,2.9572703008,3.0893572765,3.0038220917,3.3780229934,2.7662961867,3.4294070401,2.8503954419,3.1724133271,3.2011455403,3.02750492,2.8447790973,3.1261347035,2.9257317181,2.6863335717,3.6491957807,2.9993021366,3.038657835,3.6875930079,2.9075590274,2.9815018219,2.9002253407,3.2047174485,3.273117969,2.9924957366,2.9421775476,3.4393233809,3.1137970634,2.9943681259,3.1583173513,2.8176106742,3.2837165239,3.0403067527,2.933515238,3.0365739614,3.134767782
11756406_x_at,ADM,9.2666468474,11.1867938948,8.8917194484,11.0744782925,11.1329723395,10.9225090428,10.8377075365,8.9220395058,10.7020976679,10.8121958635,11.3034168248,10.9276588405,9.9276056956,10.9648747349,11.1057403765,9.929076489,8.8353880097,9.2486565822,11.1187511936,11.2807148839,10.9900053429,10.8560015893,11.2309099692,10.9046869367,11.2067856742,10.9826677355,11.190483482,10.9280366298,10.9022844998,10.8853713835,10.708762584,10.7266436556,9.1090364412,11.1777188002,10.0421676525,10.8791818755,9.3069938935,10.98739812,10.8873567203,11.0997464214,10.9156241126,10.6470330124,9.2059426784,10.9949315192,10.9037616294,9.2731818228,11.0292067076,11.0500747584,9.0533895912,10.9609626534,11.2037381303,11.1090986837,10.8169853291,11.2860745763,11.1050411865,10.9429185718,11.2320041073,11.0300890776,9.1961309161,10.0100078405,10.9471306209,9.3456174505,10.9347466017,9.416000509,11.113019369,11.1983588297,11.1548640335,10.7156454906,10.9072419006,8.818719559,10.8701279412,11.0894217826,11.1374442768,10.8058866538,9.2416010727,9.3176418127,11.144972653,10.7943874663,10.9702456954,9.1431044335,10.9236302709,11.1259655541,10.6747565795,11.1834052833,11.1395589393,11.062095263,9.9040722323,10.9939507582,10.6136220033,11.0810228514,8.8303427874,11.178387504,11.0513549944,9.9796557625,10.949819836,10.9539973763
11743232_a_at,AFDN,2.6571424416,2.3452403803,2.6013430684,2.585262785,2.4690288647,2.3775431533,2.7394440726,2.6571424416,2.7308671768,2.9227230493,2.416066274,2.8101323596,2.4255767875,2.3730921986,2.491355534,2.5076132538,2.3514766651,2.2607620844,2.5472039317,2.4141058842,2.5906129264,2.5009196334,2.4750025981,2.4407554962,2.9748958204,2.6298411942,2.4527325151,2.5068280482,2.7633864711,2.321711844,2.382775138,2.1895747437,2.3406086637,2.4532744924,2.9043795564,2.7909084766,2.8278817256,2.4586310978,2.693508626,2.9394182959,2.8401365285,2.8533784104,2.7295720928,2.5781714364,2.401103365,2.6582756841,2.2982574027,2.7612538346,2.8143959731,2.4608593482,2.3956890049,2.4941237341,2.5722762113,2.5869482461,2.4991275493,2.4227261382,2.7436562141,2.5238677408,2.8004931873,2.6216166407,2.8881188416,2.6148203202,2.6338138764,2.8479986947,3.0542559108,2.7539996316,2.6804298768,3.0316007383,2.4285303179,3.1985522904,2.3010793173,2.6580725551,2.6680503123,3.274982851,2.5343933971,2.9084121445,2.7682384014,2.5685172717,2.5087182734,2.9994015006,2.4004688321,2.6835057006,2.5958466128,2.9076412689,2.4881329646,2.4183663852,2.6986675195,2.5443393473,2.4348321121,2.4904050764,2.5582983248,2.6784635957,2.9063239392,2.7439767385,2.7187915429,2.3918477794
11743984_a_at,AKAP1,4.2010643105,4.4083555606,4.3859284672,4.4790140723,4.4478459511,4.5183589256,4.5823292862,4.1548951229,4.6332378169,3.9897278284,4.545017493,4.6720392078,4.603080333,4.3721949531,4.3540593882,4.2884815811,4.1104519045,4.3777642721,4.5189991182,4.5392990229,4.0709663729,4.5462024211,4.4732089898,4.6060139127,4.3248786889,4.6698428388,4.4982975845,4.5121316992,4.1767264832,4.3434093611,4.3326164568,4.5443020132,4.3020956224,4.4175891723,4.3191782532,4.3997483378,4.1670057369,4.4343951483,4.5339185641,4.343731652,4.3211091069,4.3486421759,4.2951440045,4.4161877223,4.5005124142,4.4498727649,4.4393836323,4.5418177404,4.3594032631,4.75428553,4.2778560198,4.4538945684,4.5871457536,4.1809555716,4.373286031,4.7976655776,4.4318833228,4.538974128,4.4056971485,4.6969700126,4.1793109151,4.210513987,4.5956013296,4.3849676251,4.2555986411,4.5263741558,4.7791590789,4.4111246048,4.4508658193,4.4214586791,4.1472330829,4.3020232371,4.261204364,4.6714587047,4.2567037821,4.3824361561,4.3933148639,4.6864600464,4.7322147602,4.5261734808,4.5885361601,4.3283829488,4.5388268468,4.6995769401,4.6388177407,4.5394521731,4.3418367868,4.4897907834,4.4978868619,4.4619291708,4.3314192041,4.1658203325,4.5575023157,4.0786067252,4.4042995135,4.1518860605
11723804_a_at,AKAP12,8.9231226642,8.5520141114,8.9821336124,8.3510899329,8.3065515582,8.5976884064,8.5886122697,8.9765284609,8.5877212869,8.8203816298,8.49215165,8.5514682913,8.7396987294,8.4969069442,8.444293284,8.6915262148,9.0221237595,9.0127424328,8.3586978437,8.4312235514,8.3280517783,8.7213377311,8.4894058533,8.69495898,8.2012808858,8.459333053,8.4867877347,8.6783813845,8.738018539,8.7142789311,8.599608318,8.6896271635,8.9621080002,8.4450918619,8.7471931948,8.7446107567,9.0789218894,8.7272605594,8.4322259338,8.5203309653,8.6001621886,8.4843006495,8.8407122155,8.3314633412,8.7992526979,8.8659081233,8.4020888658,8.285453465,9.0780364201,8.7730704895,8.4266677555,8.2026946632,8.68216686,8.4568151522,8.3738237133,8.5655377146,8.4757127992,8.4614080084,8.9181018844,8.7240616984,8.551711945,9.1168904495,8.6763665843,9.0039031907,8.2959751659,8.5021912883,8.2990137669,8.4491847021,8.6174791589,9.0082113686,8.7291333294,8.5229372604,8.5285876267,8.563166533,9.063507429,8.8407952287,8.3955223592,8.7957260416,8.8782349924,8.8914602498,8.8078739876,8.2881259152,8.483342283,8.3122273519,8.3914924205,8.343150153,8.6547549924,8.4198070636,8.5201935651,8.2433607867,8.9773763381,8.3722417436,8.4681031281,8.8070401791,8.7628402958,8.7881870215
11716720_a_at,AKT1S1,4.1088203123,4.1637537629,3.8692914924,4.260004196,4.0608121114,3.8758918825,4.2404564547,3.7839075093,4.0487370336,3.6368817492,4.0915442436,3.83828579,4.2819741189,3.9455090778,4.1598633542,4.2813542424,3.885664837,4.0503638796,4.0597401855,3.8108145503,4.27895617,3.7617369719,3.8062069325,3.856846181,4.1471102461,3.9554025873,3.9912987011,4.3340546098,3.9499209622,4.0601128388,4.1910128428,3.7116654469,3.988991763,3.8093295559,4.206516508,4.2934793605,4.1036698357,4.127216242,4.044386637,3.9474322617,4.3349769836,3.9042175899,4.436736617,4.1560304525,3.9499209622,3.9318290655,4.1730215353,4.1211135743,3.9718589071,4.4211509202,4.0269961077,4.1724190489,3.8681374448,4.0685512655,4.0843700647,3.9893306564,4.0747816137,4.321028953,4.3299735359,4.0171574372,3.9107249912,3.5706855393,3.9593617781,3.992028898,4.1287006215,4.1612414273,3.8802670796,4.2037005998,4.2146946154,4.4494831443,4.0578144671,3.9562131227,4.166690331,4.3981177482,3.9701872521,4.3207355563,4.2248927832,4.4005155673,3.9961784057,3.919752919,3.7796825975,4.0577102508,4.0569480467,4.0515573205,4.269113347,4.0135523835,3.7136168191,4.1001944318,4.2301099018,3.813835322,4.0583607426,4.0101953725,4.0826006799,4.1053670421,4.0993199961,3.8875741444
11733006_at,AMOTL2,4.7891595144,4.7639809876,4.6959740614,4.9573432989,4.7466139717,5.123475517,5.213402235,4.3796424776,5.121319269,4.492441682,4.7396109798,4.9291826866,5.2555409081,5.0225113102,5.0703182704,4.9649783148,4.7414707647,4.2445045414,4.4797788211,4.5072364191,5.111035089,4.4150064826,4.715810046,5.085901323,4.816035364,5.2567427042,4.6906501251,4.9880721126,4.7933529669,4.9756949479,5.2582945787,4.8532850796,4.7274306597,4.7176605508,5.4247037935,4.8757610959,4.3850643412,5.0829680397,4.8424832076,4.779642639,5.0531214088,4.9984898311,4.9744580374,4.9135763885,4.7313048192,4.8481684031,4.8627241085,4.7344495996,4.4845476785,5.3113586227,4.5237573813,4.7037723016,4.9193043283,4.6876690574,4.9992406156,5.1356909531,4.7034956132,4.6809253266,4.0206646762,5.1762934218,4.9886504305,4.0357290494,5.1140278482,4.4227798059,4.6941437961,4.8437265889,4.8768753483,4.93072555,5.422376892,4.414623003,4.8787695142,5.0674262376,4.2318092465,5.0453380464,4.3791159031,4.5233483832,4.791319386,4.9865490111,4.4757846683,5.0393512919,4.8795399017,4.533712707,5.0869937747,4.5955725716,5.1300620529,4.4843806125,5.167353579,5.2256971293,5.120558508,4.6555592052,4.7353780561,4.6155484424,4.5582269531,5.1573104971,5.2604465484,4.4722923359
11719576_s_at,AMT,3.12916799,3.147960659,2.91771178,3.266433378,2.9645191534,2.7354123945,2.7123973703,3.1252068233,3.3825945896,3.1687189622,3.1064990743,3.1827834149,3.4229170465,3.0092426046,2.8850373725,2.8903425573,2.8335242767,2.8336734661,3.6687978915,3.1600726814,3.0548412296,2.8069915218,3.3719355645,2.9325527489,3.167662409,3.099415548,3.2322859583,2.7504377976,2.9824509802,3.0870685546,2.6090033512,2.7782770823,2.8936684853,3.0647975729,2.7159866867,3.1457300214,3.2180484335,2.9764732612,3.1437679813,3.1556741075,2.9586441306,3.3512148006,3.2417525434,2.8158505667,2.9403436715,3.1498869725,3.068161186,3.5631181601,3.2459096766,3.286754063,3.2136752779,3.1010018353,2.9522661484,2.9482405977,3.0214605032,2.9632428886,2.8415147029,3.6698839503,2.884025078,3.2174151905,3.2864072997,3.2102709216,2.9499944075,3.3914172782,3.3075108591,3.0753852765,3.1545446503,3.7656528113,3.1956896263,3.0985492691,3.2721132624,3.2074950668,3.2442154294,3.5299428979,2.9010324131,3.4414169299,3.3252405606,3.1160671802,3.2161887717,3.0736498975,3.2255089607,3.3290772342,3.0103518703,3.3404477702,2.9300147031,3.4208182262,3.7917696779,3.3414935169,2.8491392033,3.2580293081,3.1208214244,3.4350059508,3.2120223506,3.2958586772,3.33664636,3.0038948852
11719577_a_at,AMT,4.0968829235,4.1961814404,3.987547376,4.4348198228,4.4917344561,4.0580770754,4.1210191434,4.0264125368,4.1157686704,4.5328284467,4.2351754577,4.182166231,4.0808319903,3.9997172842,4.2173263319,4.340864614,3.9314007816,4.2546971283,4.2262216077,4.1750618286,4.3504288773,4.214545027,3.9937511885,4.253957852,4.459628575,3.9337235823,3.9624956115,4.3794118893,4.3911747153,4.2023936576,4.2194288104,4.2317018964,4.0383895684,4.0234485705,4.0918754666,4.2078260307,3.8885867765,4.0893165059,4.4112112004,4.014598446,4.1969440091,4.2526091955,4.2285862613,4.4925906035,4.1302602102,4.1679981245,4.4153594565,4.1876397895,4.041313273,4.3975805241,4.3702302628,4.2523482098,4.1689080715,3.8939491295,4.0209152855,4.3133738004,4.0884401236,3.8693752589,4.2589665705,4.2260792161,4.4218064931,4.1616448521,4.0259052964,4.1531042262,4.3617676674,4.299832724,4.0266856617,4.2805900962,4.2989056088,4.4881093385,4.0591734985,4.5833593054,3.8201270595,4.291071422,4.2649652942,4.0292139305,4.165825875,4.0385881245,4.1210191434,4.2469446269,3.9106128111,4.231412584,4.3596837502,4.1654406453,4.0385640542,4.2918211401,4.5106152918,4.4207151552,4.2314686967,4.2327780523,4.4180846539,4.4124808299,4.3146390652,4.1571395557,3.9347765206,4.0690022949
11755899_x_at,ANKRD36B,3.907298348,4.2841939206,3.8777553691,4.1630318896,4.3364613745,3.9994592573,4.0815496737,3.508525544,4.1461862808,3.9939143136,4.1703511075,4.0109531127,3.833686437,4.0588526773,4.2647487305,3.8796814612,3.8695631167,3.811527171,4.0374383443,3.9367337314,4.4203351321,3.7717996486,4.3621311773,4.0676489578,4.2910396558,4.0791535512,4.0926597726,3.8249031967,3.9723783227,4.1052278467,4.3414166121,4.5602811173,4.100725941,4.0291646504,4.085740132,3.9548291414,3.6366305217,4.0924986834,4.2338317589,4.0875151529,4.1621542055,4.0796402546,3.9665216449,4.0066922157,3.8887495204,4.086846472,4.2675745468,4.168189344,3.7451211892,3.9557243296,4.1774598009,3.985446523,4.3375746251,4.0630320543,4.0629574623,4.0220935883,4.2880016272,4.077904031,3.4444955968,4.1926287334,3.751014107,3.6293671653,3.9479798568,3.4690042809,4.2963688709,4.0867619696,4.2017195412,3.8479629689,4.1423677738,3.9082356757,3.7612700956,4.4693988962,3.88299416,3.7596822522,3.9060538241,3.6592978932,3.9847604445,3.9422320173,3.8268945764,3.9563834481,4.1838125886,4.1129071567,4.3125383395,4.6101712237,4.2609712851,3.6422935595,4.3008795713,4.1094860048,4.0710037251,4.108351495,3.5516179957,4.141140444,4.1459231734,4.208272514,4.1089280803,4.1857586475
11755987_a_at,ANKRD44,2.2411326329,2.5295110383,2.3402060005,2.3071090979,2.2395296276,2.1191951835,2.3352968634,2.5432033017,2.3571985771,2.366340888,2.2862484181,2.0505430468,2.3134309597,2.6572560756,2.5048715174,2.6388213093,2.5785159808,2.623245122,2.2959185391,2.2835372924,2.2554210996,2.4524428961,2.3288828728,2.4270796347,2.1907491611,2.1835013663,2.2060135785,2.2694997011,2.5298079247,2.1340372402,2.4312833075,2.4540323909,2.6318398127,2.5672003067,2.024434823,2.2206815428,2.2110705148,2.3830317247,2.37555467,2.0173807408,2.1403852287,2.064834316,2.2507925404,2.429879239,2.2257283661,2.2228477756,2.3120905976,2.0988280969,2.3206146824,2.4124343074,2.3135931424,2.2103911441,2.5853229316,2.2832472897,2.3470064244,1.9373889155,2.1593699126,2.3054850187,2.3023758335,2.1513348893,2.4997016924,2.349117079,2.4828957363,2.3470959032,2.4392699038,2.2234871602,2.3179307465,2.2122409054,2.2963744051,2.3703379219,2.0307441113,2.2421552469,2.3098274772,2.2698626621,2.3539438061,2.6357074712,2.4634805816,2.284082995,2.4347279484,2.2942718285,2.237284726,2.0047486887,2.1222102196,2.4320897919,2.3811042156,2.2377186835,2.2516983391,2.1964892752,2.4299198236,2.205455957,2.4949991588,2.2731538588,2.266208095,2.3562303996,2.3608630844,2.3990966233
11756425_a_at,ANKS1A,3.2575061016,3.4338385655,3.2814393337,3.3084956616,3.2637176503,3.4662064147,3.6464035184,3.5309628191,3.4545048216,3.5863432488,3.3218334274,3.2952274764,3.2682266007,3.2289629152,3.2712543464,3.4992680892,3.3218520832,3.2741466305,3.6222211283,3.1660917372,3.366217872,3.1361593292,3.16156893,3.0427177443,3.4998834242,3.6046905819,3.117312518,3.1043917339,2.8336624794,3.2769177154,3.0144113079,3.3350035774,3.1725994231,3.532969535,3.6268228736,3.3353401544,3.3464444114,3.4591107429,3.1395557527,2.9631409644,3.7415931761,3.2140157395,3.5045831453,3.9278083655,3.2860877113,3.4906240608,3.6661723418,3.2229335413,3.4329454852,3.4883731856,3.7947356417,3.439791126,3.4381800476,3.2733201124,2.9650690497,3.4116621557,3.1517286224,3.2850163275,3.3593461749,3.5253741062,3.4844895754,3.641281285,3.3616834966,3.3775121012,3.2582464666,3.2812961687,3.1108235243,3.4178775442,3.4502059401,3.6123188326,3.8909616546,3.6550479423,3.3945319357,3.7944985967,3.5635103241,3.5200841113,3.3913315573,3.5564023118,3.6121066857,3.2027304804,3.4661335121,3.5452418332,3.0748635638,3.3783544179,3.4740372252,3.504160461,3.1657647304,3.4990925646,3.3800687001,3.463304798,3.7986721669,3.2372124964,3.6350071175,3.2504085512,3.4523903874,3.2101327588
11727683_a_at,AP3B2,2.2776110144,2.1307866939,2.2027974352,2.246869336,2.1663311164,2.1913113118,2.2378944851,2.3162343171,2.1496860923,2.3561296977,1.8881087032,2.2247864722,2.0534105267,1.9965058851,1.9479622965,1.8320262966,2.1798577447,2.0878943003,2.0314025314,2.3305765312,2.3399786795,1.9310231684,2.069476061,2.1538728538,2.2074105175,2.3492570732,2.0644282863,1.9974822427,1.9811355898,1.8680075337,1.8383763212,2.0999448135,2.0541777406,2.0355460084,2.1478950828,1.9679926091,2.1775413977,2.1994113382,2.4346906786,2.226320311,2.3328591145,2.3293268321,2.0028963024,1.9388604691,2.3803450394,2.0061989617,2.1651659202,2.1084187574,2.2257821443,2.194448811,2.1625720309,2.2422304049,2.0255592009,2.1139609624,2.1810012207,2.2214150987,2.407451482,2.4373952976,2.1005209173,2.1855320517,2.0016354539,2.2505353045,2.2297330845,2.1087346275,2.067957931,2.1167107779,2.4076399671,2.1657283469,2.0687590618,2.208556388,2.4462076254,2.0190487056,2.1020712336,2.2228912999,2.3035141959,2.3470714239,2.0900822227,2.1024915087,2.5099806611,2.3122527802,2.1736202579,2.2090558179,2.2836453822,2.2825237878,2.439706535,2.4294731894,2.4626643746,2.1566255836,2.4962658613,2.0400629392,2.528952293,2.0110381404,2.439751704,2.0123406435,2.2759795339,2.1221509146
11734819_s_at,APBB2,5.6120241003,5.4323879646,5.7981433203,5.7418094845,5.6519139863,5.4985875222,5.6206893135,5.8973965037,5.5755603541,5.3171090901,5.6688613328,5.5512092356,5.768548492,5.6597678042,5.6221450911,5.5742785194,6.0537861857,6.4034692843,5.5153797821,5.588075997,5.48148986,5.8385037578,5.5298701231,5.6313839071,5.0333880132,5.7394630781,5.4453692311,5.6022316533,5.5431346811,5.660041813,5.7724098792,5.7442956674,5.735038995,5.7712718317,5.7623018357,5.6059118568,6.4118902699,5.6548518705,5.5531109916,5.7620627082,5.362920628,5.5924542606,5.4653415725,5.0761828358,5.8252008274,5.6183386188,5.6190255646,5.3312884283,5.7938874424,5.5457256231,5.5283606648,5.4112056088,5.5895682304,5.3537366746,5.4871184797,5.6946254682,5.4892488244,5.6141375617,6.2990424801,5.5383524328,5.5624037619,6.447007001,5.6217994666,6.4344408159,5.6967340739,5.7515192357,5.5277275192,5.338132801,5.5896051242,6.0727010694,5.5958345133,5.6151239435,5.5358766788,5.6917820287,6.5555305475,5.7091470493,5.5379940363,5.6235182953,5.6041123914,5.6267140396,5.5755834233,5.464364458,5.9161809741,5.3959328239,5.6878940696,5.5063719988,5.7846933504,5.6123924792,5.7131199302,5.525816392,5.7465526504,5.4658722291,5.501675937,5.7595439496,5.4621047881,5.6411431804
11723975_x_at,APOL3,4.5830266909,4.4616884537,4.4595673979,4.3850878133,4.4072987099,4.3943045794,4.2520201108,4.2680519497,4.3010283924,4.2528234916,4.4431668525,4.1223025896,4.4150613345,4.3652030376,4.3798790486,4.054856914,4.135673869,4.0271185241,4.1887313739,3.9885962769,4.2796313607,4.0578407992,4.3318219859,4.3932885887,4.1491493723,4.3270639512,4.2474471072,4.3721803778,4.3561092548,4.7132011635,3.9583437948,3.574738244,3.9457645728,4.119337009,4.4632391973,4.3603898024,4.2025380989,4.2543776925,4.4327844191,4.1093755084,4.4233321161,4.1148972789,4.3455362644,4.2785804723,3.9919757896,4.2645935523,4.403617875,4.2177736102,4.0921779074,4.2536211779,3.8941277535,4.5889586358,4.5649694957,4.8332134981,4.1442587876,4.2180527541,4.3801612014,4.1719139731,4.0091262061,4.458360425,4.2927422012,4.2035401233,4.4114864305,3.9500194671,4.4109086448,4.2804997707,3.6922063194,4.3565359279,4.2289253718,4.0614828539,4.2089446078,4.3188033858,4.5484022434,4.4338466038,4.1185813697,4.0768279547,4.1791117832,4.5604965091,4.1859146414,4.0317352785,4.2975752352,4.1945183853,4.4499345334,4.4411537943,4.3545206859,4.4427569079,4.4964715018,4.0677943092,4.5985421422,4.0756687886,4.2081114014,4.3022963135,4.4979370534,4.2087105102,4.4319902639,4.4280498321
11722736_s_at,APPL1,6.1967050498,6.2522380489,6.0649418059,6.4152016984,5.8519688749,6.0950971086,6.0347557691,5.9817262166,6.2497459508,5.9414915501,6.1916967794,6.3000209473,6.1723350268,5.9314503161,6.0864033164,6.1987459704,6.1512684524,5.9090834637,6.3304270634,6.2725680852,5.7486778415,6.0622589433,6.4664981886,6.4002196048,6.0469534489,6.0851987561,5.7955874294,6.0466335977,6.010708782,6.0415836101,6.2717475826,5.9431166189,6.1751710215,6.1394123178,6.4439939214,6.4202934535,6.2956659743,6.204162181,6.3541751708,6.258530573,6.1503842896,6.364469968,6.3442199614,6.1126285701,6.1997463389,6.1786833499,6.2555980622,6.3079442031,6.2329598549,5.7831043937,6.2876735409,6.064550757,6.0382873637,6.1294937542,6.5680000906,6.2331267729,6.2253633903,6.3275730111,6.0602168319,6.349718358,6.2775790424,5.9950896214,6.1755336935,5.9686432351,6.2204164191,6.3039199856,6.4177248798,5.9907036221,6.3225917875,5.9130925454,6.1335449397,6.3985972402,6.0765042088,6.2595945845,6.1156933459,5.9689985771,6.1588087062,5.9615193385,6.1703670999,6.3331148112,6.1572015614,6.4080151787,6.2077305338,6.2379873691,6.2731042438,6.0405767529,6.1196081345,6.1321827749,6.2620569194,6.2885202673,6.0077523994,6.2111754172,6.1377762548,6.2158814467,6.2794558556,6.3082879067
11733928_a_at,ARMC8,4.2499075659,3.9092727669,4.1936631437,4.1936837718,3.9247854297,3.8158898382,4.169928954,4.2120416267,3.9305192946,4.1031379575,4.2385110835,4.0764529472,4.2100043219,4.0166080696,4.0470748864,4.0510529645,4.3004552833,4.1371796629,3.9738820755,4.1284242071,3.9703452225,4.1825028414,3.8429058253,4.0852208957,3.6513154398,3.9215326882,4.0845247411,4.0928279366,4.007893984,4.2680525649,3.9819502027,4.2514412455,4.6864671197,4.1419364023,4.0891065267,4.1358845292,4.8763592004,4.3242303788,3.9045256927,3.8335525123,4.1263344576,4.1500801602,4.194611503,4.2651997024,4.3544000124,4.3294696742,4.0558947241,3.8519729666,4.566521297,4.5261892599,4.0567788886,4.137457,4.1719878548,4.0212786116,4.124717156,3.906624723,3.862084326,3.8532993509,4.1797502547,4.1940195673,4.1591542812,4.3742929681,4.1400319323,4.4768385645,4.1262682481,4.079823375,4.0192097475,3.7535453153,3.9875639437,4.1658357217,4.2052074311,4.1707480194,3.9698805313,4.0973694025,4.2473179328,4.1315362427,4.0733350869,3.8939087371,4.2654896461,4.3339461911,4.0176636492,4.0755166033,4.2576137913,4.0902364323,4.1581327054,4.2077242892,4.1289326042,3.9720743683,4.0892252726,3.9656957058,4.1402284341,3.7846042033,3.7443529976,4.0838582325,4.2685307421,4.479867615
11751585_a_at,ASB8,6.2439079374,6.5012330701,5.9631944598,6.592922103,6.3963493467,6.4136081331,6.1737550995,6.0609819002,6.4826589507,6.3948266852,6.357900136,6.2377625159,6.3426838899,6.4161051572,6.5929609578,6.2573735749,5.8857669044,6.0233061854,6.3553488306,6.379404042,6.4848700588,6.3150522104,6.0956750293,6.2300098376,6.7599209194,6.5721657076,6.5155171446,6.3377424483,6.3687392551,6.2397092202,6.2511549501,5.8791779766,5.9450860783,6.2700888809,6.1508092453,6.2103252604,6.0209471136,6.4455831312,6.4016426224,6.4434497205,6.3255164961,6.3914174306,6.0807943167,6.5635228295,6.2995307478,6.0987433,6.4197092522,6.5297198326,6.4349147825,6.2485330216,6.3924791791,6.4932678932,6.2273923331,6.3808838977,6.6966758839,6.325190238,6.3102195235,6.5409252564,5.9160724218,6.1623787726,6.4972880795,5.924644093,6.4127565124,6.0925626366,6.3849135388,6.4210309089,6.4317359362,6.4458466488,6.3517757384,6.1721224368,6.1118529354,6.4760800728,6.5786515704,6.4805692694,6.2506066313,6.1833642586,6.4275748532,6.3495716114,6.4140262129,6.0028048602,6.4704932145,6.519662509,6.23475103,6.499434119,6.4860085492,6.4861198295,6.2482471285,6.3329224924,6.3549875535,6.3698238771,6.1555194127,6.4617013608,6.5114620656,6.2652579403,6.3556289039,6.3935357517
11716966_a_at,ATN1,3.5309628129,3.6520004543,3.4881659265,3.6763109605,3.5288438459,3.6334318997,3.7096481339,3.7419359465,3.6527363081,3.9692639545,3.4067872429,3.5564400971,3.2303294614,3.0553820991,3.537000355,3.7746357907,3.3781268827,3.8831259738,3.7229864497,3.7689357745,3.95731877,3.4559038376,3.5745819046,3.7219709745,3.466615183,3.3872920132,3.5514893797,3.3313857382,3.4421791992,3.4496452152,3.0485129188,3.1646052805,3.1588242423,3.1531014677,3.6843425031,3.4648367211,3.406729026,3.5243648656,3.1424186441,3.4050502035,3.4423639435,3.6620909027,3.82358247,3.1225035882,3.4828974169,3.6899671257,3.4776089191,3.5098075487,3.2831788184,3.8927197258,3.7842742117,3.6809085193,3.6884525133,3.5573725261,3.6866159435,3.7783989162,3.603537147,3.7518661045,3.6431398267,3.5254971129,3.4078085053,3.269360341,3.569628149,3.2976047001,3.6253738351,3.5556133487,3.757814218,3.8269927183,3.5602505344,3.536784845,3.5229064756,3.6386801601,3.4187250301,3.7690789783,3.8341859942,3.211900481,3.6701797536,3.8322266088,3.8065151828,3.3666929894,3.3757533225,3.6299870328,3.2492871261,3.4440111595,3.6582774222,3.782129476,3.5814792202,3.3662506256,3.5770581412,3.6447611547,3.4489027041,3.5107224401,3.7570611502,3.4365143873,3.3624550127,3.5744621364
