ProbeID	GeneSymbol	1	2	3	4	5	6
11744364_s_at	INPP5D	2.4000651713	2.6895841615	2.4299429453	2.6284122048	2.4483144503	2.52496101
11741385_a_at	IP6K1	6.5893265637	6.6227700544	6.6464077071	6.6345953422	6.6037951967	6.5716895235
11757762_s_at	IPPK	6.0009080974	5.7736805753	6.0561318078	6.0320615659	5.9695974231	6.1081811029
11720529_at	JAZF1	4.7948390828	4.9085231557	5.0260248072	4.9938883954	4.7015112611	4.9046151076
11752646_a_at	KCNJ5	2.2147594664	1.891188103	2.5080538273	2.1145652626	2.549583666	2.2182326581
11722918_a_at	KCNS3	3.3932001502	3.7002690964	3.5181125998	3.5238144502	3.6435148619	3.8323296836
11758536_s_at	KCTD15	6.8520267458	6.7700897442	6.7789048636	6.8104680167	6.8280571273	6.9099664158
11747909_x_at	KDM4B	3.3528820872	3.6016091063	3.3912558596	3.394746912	3.0197457044	3.3978251848
11743524_a_at	KDM5A	4.7830392938	4.8357093054	4.8834296849	4.9977610468	4.9621511836	5.0024786397
11746605_a_at	KIAA0586	5.3482484896	5.2649604342	5.4817181439	5.4439264159	5.4467524805	5.4289629358
11725351_x_at	KIAA0930	4.6931635672	4.8175613473	4.8435893581	4.8572468941	4.9284718588	4.8667278383
11729623_a_at	KIF2C	8.3772920766	8.4777836183	8.4172162269	8.5863251503	8.4484213285	8.5304616084
11717703_a_at	KIFC3	7.9915130691	7.8891260025	7.9080038857	7.8450526684	7.8059847264	8.0666380479
11727144_a_at	KLF11	4.4305892061	4.1043119594	4.3285473647	4.1764206648	4.0158266911	4.3277164181
11755288_a_at	KLHL26	2.6983433132	2.9036150526	2.7271215181	2.9364786436	2.5791547895	2.7775974706
11743695_at	KMT2D	4.1222165944	4.0541216118	4.2258404974	3.89180632	4.1248126665	3.811374237
11742006_at	KRTAP12-2	3.0436709464	3.1944262154	3.2943601843	3.3764424963	3.5426896021	3.7309331269
11749566_s_at	LCMT2	4.7501651328	4.431982058	4.8652697102	4.7767916478	4.5164563141	4.4596948718
11749626_a_at	LDB3	2.9897263508	2.9144502466	3.0440210879	2.8976395784	2.6322277309	2.7092398553
11726498_at	LIF	2.837974705	2.6177252208	2.6996231466	2.5137680406	2.8732376906	2.7040427929
11717133_a_at	MAFG	6.5288765954	6.5450427902	6.6968727878	6.5457247324	6.629073816	6.4661821754
11746604_a_at	MTG2	4.9913854132	5.0650755321	5.1838955589	5.2764858423	5.2564974335	5.2250743837
11759661_at	MYO10	6.2923522023	6.2301164525	6.120393699	6.3861128949	6.1736650578	6.0860385004
11736899_x_at	NAIP	4.6225545282	4.620459681	4.4766426979	4.525919814	4.336845142	4.4700872132
11717211_a_at	NEO1	3.4020553294	3.4750998869	3.0747409457	3.1421295933	3.4499633847	3.3653564073
11752740_a_at	NIPAL4	2.2333119733	2.5613730944	2.871039652	2.3519177484	2.4881060727	2.2791374689
11728135_at	NIPAL4	4.055210979	3.5483308005	4.0158421652	4.1505367645	3.9357391017	4.3475355557
11743517_a_at	NNT	7.0616646041	6.9696726622	7.0383606656	7.0176886767	6.6842001217	7.1764474095
11726340_a_at	NUDT14	4.2244192406	4.4394594453	4.2517739529	4.0747511645	4.3130308219	4.0917521875
11725590_a_at	NUDT6	4.2716064904	4.4852913521	4.2841255471	4.5748706282	4.6678067597	4.5480033688
11741989_a_at	P2RX2	2.3209874038	2.1508154258	2.5217792371	2.2536795299	2.2429264565	2.3962986129
11720561_x_at	PARP2	7.3987657497	7.5601215178	7.5934427802	7.5539589259	7.674396995	7.6217150972
11733981_a_at	PDK1	7.9521156522	7.946881624	7.8504283022	7.7802456932	7.6968880056	7.7091526844
11752855_x_at	PIGA	2.8951175511	3.129419251	3.2202295457	3.180009884	3.6284178288	3.1401067116
11750161_a_at	PLEKHA2	5.2331554301	5.3676507421	5.4025997684	5.3626595986	5.3385823541	5.3628258337
11723175_at	PLEKHA6	2.8520422067	2.5614976217	2.8932798728	2.4560210317	3.1995930423	2.8584805672
11716151_a_at	PMEPA1	5.6802169377	5.2049660228	5.5855151042	5.776950495	5.7373395599	5.7170589469
11716150_a_at	PMEPA1	4.3367913915	4.2443659241	4.2967551752	4.0272806509	4.0148301043	4.4762260573
11733002_s_at	PMM2	6.2858861094	6.0976532694	6.093568498	6.1373843007	5.9368919394	6.1252504714
11731187_at	PPM1E	2.8830803498	3.0251252982	2.671658362	3.1916900334	2.519366035	2.7597730756
11721987_s_at	PRICKLE2	5.6548635546	5.6496976631	5.7895212812	5.4943339519	5.8709244753	5.6333966937
11725028_s_at	PSPC1	7.5954542836	7.5838025708	7.5289203647	7.6269226818	7.6977727864	7.5211785433
11754483_a_at	PXDC1	8.1189114599	8.1265343444	8.1942630156	8.2344052582	8.1174889081	8.1628880648
11723977_at	RAB3A	3.4466346534	3.2621969776	3.330713723	3.2077077485	3.0997214502	3.2832742388
11719570_at	RCHY1	4.5292681417	4.1576871327	4.406943776	4.2615400332	4.7348776483	4.1482285034
11758159_a_at	RELL2	3.7192029522	3.4957834915	4.2836948371	4.0565797615	3.6231292913	4.1829976189
11735892_a_at	RESP18	2.5714114778	2.1580808741	2.2726925042	2.4193736937	2.1897974098	2.475030891
11724854_at	RND2	3.3243241862	3.2918697133	3.304797986	3.41249576	3.4110529508	3.2064070162
11717384_a_at	RNF34	7.7832623311	7.8514122271	7.9793195215	7.9612221367	7.9360390011	7.9710213452
11758352_at	RRNAD1	3.4680705657	3.9677565396	3.4844470081	3.4648593162	3.5027757456	3.8671669382
11749806_a_at	SAV1	7.4152328516	7.3491205429	7.4190091073	7.4142492872	7.369542109	7.4012790639
11753239_a_at	SCARA5	2.3520408028	2.3386218611	2.6143762069	2.6759220945	2.922271935	2.4161420379
11739527_a_at	SECTM1	4.478236958	4.7183235963	4.6640069512	4.4506505162	4.5898373889	4.5848630522
11715636_a_at	SERPINE1	10.9665842147	11.0776963038	10.9970278082	11.0224696021	11.0611721025	11.034673069
11743983_x_at	SH3GLB2	5.0532160359	5.2011627148	4.8717502348	4.9664995715	5.2535986466	5.0684578847
11734020_a_at	SHANK2	4.3735976097	4.3447946251	4.0704296742	3.8080170587	4.2417779526	4.0792333577
11722755_a_at	SHPRH	2.9809877723	2.5526258968	3.3172036055	2.9834847599	2.624629087	3.0837664134
11750307_a_at	SHTN1	3.3008490548	4.0573241489	3.5693332925	3.4472024553	3.6408477635	3.3006589462
11758110_s_at	SIX1	5.7655757842	5.543842064	5.9392773815	5.7460878654	5.9432633249	5.8160610159
11728386_x_at	SIX5	5.2882240513	5.3521871608	5.3823785018	5.2721677692	5.4530821927	5.2926234535
11735143_at	SLC15A1	2.6589873334	2.6129911087	2.5685969482	2.8177257724	2.6338969166	2.6719404542
11726006_at	SLC30A1	6.106270291	6.1175096183	5.9659750927	6.1549163213	6.0111940374	6.0661941448
11760532_a_at	SLC34A1	3.109157362	2.6798285093	2.9845648071	3.3730081746	3.0853014588	3.0399885303
11722414_at	SLC7A1	3.4260157537	3.5231264772	3.3638150867	3.3800864563	3.4112215016	3.8565207714
11723561_x_at	SMCO4	5.839058532	5.6280941605	5.5855380455	5.7581002092	5.6933097341	5.6467607767
11726181_at	SMYD4	5.6366751401	5.7464865813	5.5824120085	5.3848746274	5.4729055692	5.6124206283
11728384_x_at	SNAPC4	5.0178576425	5.2736437971	5.3147715019	4.9730897562	5.3568299989	5.3613639086
11728383_a_at	SNAPC4	6.1132758971	6.0909516898	6.1699308647	5.5206544901	6.222291461	6.2511727945
11725743_s_at	SORBS1	2.2728574504	2.0815898606	2.0118103665	2.2723916073	2.3257335236	2.2704773712
11725744_x_at	SORBS1	2.7398835769	3.0054227742	2.9033563095	2.7975736912	3.0192760626	2.8589798719
11758513_s_at	SPEN	6.4054303569	6.4706464038	6.6306416048	6.56115123	6.7141470585	6.4138547966
11757886_s_at	SRBD1	6.4514348702	6.3261187389	6.5983799367	6.7124596044	6.4721064703	6.2492810655
11723136_x_at	SRC	4.9470494516	4.8715647482	5.0937108337	4.98212413	4.9241987696	5.3261672392
11732168_x_at	STAG3	2.8548304314	2.5881586806	2.5406683806	2.8151647441	2.9780504085	2.754378819
11716662_at	SUSD6	7.2313292054	7.0501659884	7.0864583452	7.076555643	7.0726055776	7.2905068612
11725033_a_at	SYP	4.1588452544	4.2434000252	4.1234331042	4.3134458097	4.3527456806	3.966019617
11750766_a_at	TACC2	4.256637736	4.0864089162	4.6731381929	4.0947017426	4.1948168208	4.0414303321
11744645_a_at	TCN2	2.6781752856	2.8930740288	2.3451035577	2.8976284572	2.4025437143	2.5375281928
11743196_a_at	TLR4	4.831864206	4.7673087935	5.1762203369	4.7697246894	4.9812534047	4.918330801
11743197_at	TLR4	6.2788052152	6.1091567719	6.0887533225	6.1707469979	6.3353004477	6.4297061698
11731258_at	TMEM170B	3.0018159434	2.6382527101	2.6061125358	2.6323467854	2.5573260297	2.6226038964
11752173_a_at	TMEM2	6.7269942144	6.8425942691	6.7970268826	6.7455358276	6.823528247	6.7269258214
11750229_x_at	TMEM25	4.3806966694	4.6722153457	4.5422094633	4.4302817152	4.3242285783	4.560561935
11736576_x_at	TMEM53	3.2702333866	3.312623817	2.9681972318	3.3691797422	3.0625399098	3.2707924333
11716062_a_at	TNC	8.7219194178	8.5144444269	8.7024721049	8.7662824552	8.6814586566	8.7095583288
11729642_a_at	TPD52	2.758349666	2.6459222696	2.7997147002	2.7538938462	2.4556581399	2.6579850119
11729641_a_at	TPD52	4.3177691337	4.3160266526	4.591392908	4.4034234776	3.8726635285	4.3792417776
11725032_a_at	TPP1	5.5241113577	5.3597186247	5.4643667159	5.2565591775	5.604452763	5.439877782
11758611_s_at	TRIM10	2.4091010008	2.2844199703	2.5240536247	2.435747385	2.5648556644	2.3660284021
11727171_at	TRPS1	4.6916026694	4.5334387781	4.4070894416	4.6952089188	4.8937576305	4.7860423067
11719572_a_at	TRUB1	5.5459739735	5.4241913974	5.7324582387	5.5898025072	5.6720923225	5.7108536924
11715413_s_at	TSC22D1	7.4463180285	7.2826636237	7.4121272575	7.6562930062	7.2938005837	7.4804815841
11721884_s_at	TUBGCP3	6.3756631683	6.4202710382	6.5661528034	6.3355789385	6.5411654749	6.437703574
11748543_a_at	TXNIP	7.8503074689	7.7581389746	7.8583307756	7.7013234212	7.742645012	7.7314049956
11732665_a_at	VSTM1	2.2894173965	2.4811651526	2.5772323361	2.539203942	2.2698412108	2.3165617965
11723562_a_at	VWA5A	3.6715665637	3.3734673851	3.2639314756	3.3179047025	3.525532489	3.6809692974
11734561_a_at	WBSCR17	2.515415567	2.52626854	2.6402830689	2.5562208257	2.4454400072	2.4661859516
11763601_x_at	WDR62	2.8163950333	2.53587052	2.7676509047	2.9932536336	3.3107905871	2.8427738906
11746310_a_at	WIZ	4.2964616453	3.9191288368	4.3738912771	4.3826138496	4.4941082798	4.2185580921
11716624_s_at	XPO1	8.8440051168	8.7051691875	8.4614025786	8.7677833193	8.7273917476	8.7803068108
11729546_at	ZFPM1	4.4540375603	4.4961507492	4.5417494549	4.3934389423	4.5657069935	4.7151868243
11746507_a_at	ZFYVE27	4.6091938573	4.5078587539	4.6295142617	4.684344844	4.3387082706	4.4570051456
11728483_at	ZNF181	3.7144397022	3.8415061151	3.5984771492	3.5512689154	4.013992885	3.6640221389
11726483_at	ZNF260	6.084803334	6.2887381747	6.3542766605	6.167226611	6.387802336	6.3114866183
11732346_at	ZNF33A	3.2811368453	3.43023253	3.4343691794	3.3591943362	3.2324770875	3.1562539696
11737134_x_at	ZNF385A	2.1124805354	1.911373246	2.4495723687	2.2708603265	2.3545513742	2.3763381747
11743686_a_at	ZNF436	4.2445822557	4.3656114621	4.3418176028	4.1697667808	4.2929158112	4.5951729295
11729040_at	ZNF469	6.0104467323	6.0590672134	6.1432820788	5.8394824857	6.0730263293	5.9772046891
11729931_a_at	ZNF496	3.2042931772	3.1684057231	3.0529163149	3.0278718343	2.9064594752	2.9542918483
11717882_a_at	ZNF512	7.0758418155	7.2025204428	7.2222828845	7.0545305498	7.1981407983	7.3308642964
11731061_at	ZNF516	4.0668094975	3.1560531221	3.9024505084	3.7401378302	3.4893966342	3.7469887252
11735387_at	ZNF560	2.4144627035	2.1477889005	2.2856722419	2.3685958262	2.2128123259	2.3326094365
11733224_at	ZNF71	4.0778756435	4.4385903838	4.2911491088	4.3996641703	3.923591597	4.0845749987
